Date,Total Electric Load,Grid Serving Load,Battery State of Charge,ElectricStorage Serving Load
2022-07-31T01:00:00.0,3441,3441.0,0.0,0.0
2022-07-31T02:00:00.0,3510,3510.0,0.0,0.0
2022-07-31T03:00:00.0,3287,3287.0,0.0,0.0
2022-07-31T04:00:00.0,3345,3345.0,0.0,0.0
2022-07-31T05:00:00.0,3544,3544.0,0.0,0.0
2022-07-31T06:00:00.0,3860,3860.0,0.0,0.0
2022-07-31T07:00:00.0,3974,3974.0,0.0,0.0
2022-07-31T08:00:00.0,4130,4130.0,0.0,0.0
2022-07-31T09:00:00.0,4236,4236.0,0.0,0.0
2022-07-31T10:00:00.0,4118,4118.0,0.0,0.0
2022-07-31T11:00:00.0,3999,3999.0,0.0,0.0
2022-07-31T12:00:00.0,3807,3807.0,0.0,0.0
2022-07-31T13:00:00.0,3806,3806.0,0.0,0.0
2022-07-31T14:00:00.0,3732,3732.0,0.0,0.0
2022-07-31T15:00:00.0,3656,3656.0,0.0,0.0
2022-07-31T16:00:00.0,3554,3554.0,0.0,0.0
2022-07-31T17:00:00.0,3627,3627.0,0.0,0.0
2022-07-31T18:00:00.0,3561,3561.0,0.0,0.0
2022-07-31T19:00:00.0,3563,3563.0,0.0,0.0
2022-07-31T20:00:00.0,3484,3458.282,25.718,25.718
2022-07-31T21:00:00.0,3495,3495.0,0.0,0.0
2022-07-31T22:00:00.0,3391,3391.0,0.0,0.0
2022-07-31T23:00:00.0,3191,3191.0,0.0,0.0
2022-08-01T00:00:00.0,3172,3172.0,0.0,0.0
2022-08-01T01:00:00.0,3252,3252.0,0.0,0.0
2022-08-01T02:00:00.0,3115,3115.0,0.0,0.0
2022-08-01T03:00:00.0,3278,3278.0,0.0,0.0
2022-08-01T04:00:00.0,3496,3496.0,0.0,0.0
2022-08-01T05:00:00.0,3552,3552.0,0.0,0.0
2022-08-01T06:00:00.0,3639,3639.0,0.0,0.0
2022-08-01T07:00:00.0,3760,3760.0,0.0,0.0
2022-08-01T08:00:00.0,3862,3862.0,0.0,0.0
2022-08-01T09:00:00.0,3902,3902.0,0.0,0.0
2022-08-01T10:00:00.0,3926,3926.0,0.0,0.0
2022-08-01T11:00:00.0,3761,3761.0,0.0,0.0
2022-08-01T12:00:00.0,3442,3442.0,0.0,0.0
2022-08-01T13:00:00.0,3683,3683.0,0.0,0.0
2022-08-01T14:00:00.0,3620,3620.0,0.0,0.0
2022-08-01T15:00:00.0,3866,3866.0,0.0,0.0
2022-08-01T16:00:00.0,3791,3791.0,0.0,0.0
2022-08-01T17:00:00.0,3859,3859.0,0.0,0.0
2022-08-01T18:00:00.0,3801,3801.0,0.0,0.0
2022-08-01T19:00:00.0,3807,3807.0,0.0,0.0
2022-08-01T20:00:00.0,3834,3808.282,25.718,25.718
2022-08-01T21:00:00.0,3616,3616.0,0.0,0.0
2022-08-01T22:00:00.0,3138,3138.0,0.0,0.0
2022-08-01T23:00:00.0,3071,3071.0,0.0,0.0
2022-08-02T00:00:00.0,2998,2998.0,0.0,0.0
2022-08-02T01:00:00.0,2999,2999.0,0.0,0.0
2022-08-02T02:00:00.0,2939,2939.0,0.0,0.0
2022-08-02T03:00:00.0,2966,2966.0,0.0,0.0
2022-08-02T04:00:00.0,3266,3266.0,0.0,0.0
2022-08-02T05:00:00.0,3515,3515.0,0.0,0.0
2022-08-02T06:00:00.0,3740,3740.0,0.0,0.0
2022-08-02T07:00:00.0,3729,3729.0,0.0,0.0
2022-08-02T08:00:00.0,3666,3666.0,0.0,0.0
2022-08-02T09:00:00.0,3911,3911.0,0.0,0.0
2022-08-02T10:00:00.0,3962,3962.0,0.0,0.0
2022-08-02T11:00:00.0,3894,3894.0,0.0,0.0
2022-08-02T12:00:00.0,3977,3977.0,0.0,0.0
2022-08-02T13:00:00.0,4009,4009.0,0.0,0.0
2022-08-02T14:00:00.0,3892,3892.0,0.0,0.0
2022-08-02T15:00:00.0,3886,3886.0,0.0,0.0
2022-08-02T16:00:00.0,3900,3900.0,0.0,0.0
2022-08-02T17:00:00.0,3835,3835.0,0.0,0.0
2022-08-02T18:00:00.0,3756,3756.0,0.0,0.0
2022-08-02T19:00:00.0,3543,3543.0,0.0,0.0
2022-08-02T20:00:00.0,3553,3527.282,25.718,25.718
2022-08-02T21:00:00.0,3281,3281.0,0.0,0.0
2022-08-02T22:00:00.0,3198,3198.0,0.0,0.0
2022-08-02T23:00:00.0,3194,3194.0,0.0,0.0
2022-08-03T00:00:00.0,3242,3242.0,0.0,0.0
2022-08-03T01:00:00.0,3331,3331.0,0.0,0.0
2022-08-03T02:00:00.0,3269,3269.0,0.0,0.0
2022-08-03T03:00:00.0,3243,3243.0,0.0,0.0
2022-08-03T04:00:00.0,3459,3459.0,0.0,0.0
2022-08-03T05:00:00.0,3671,3671.0,0.0,0.0
2022-08-03T06:00:00.0,3737,3737.0,0.0,0.0
2022-08-03T07:00:00.0,3984,3984.0,0.0,0.0
2022-08-03T08:00:00.0,3910,3910.0,0.0,0.0
2022-08-03T09:00:00.0,3927,3927.0,0.0,0.0
2022-08-03T10:00:00.0,3881,3881.0,0.0,0.0
2022-08-03T11:00:00.0,3960,3960.0,0.0,0.0
2022-08-03T12:00:00.0,3955,3955.0,0.0,0.0
2022-08-03T13:00:00.0,3768,3768.0,0.0,0.0
2022-08-03T14:00:00.0,3404,3404.0,0.0,0.0
2022-08-03T15:00:00.0,3327,3327.0,0.0,0.0
2022-08-03T16:00:00.0,3338,3338.0,0.0,0.0
2022-08-03T17:00:00.0,3206,3206.0,0.0,0.0
2022-08-03T18:00:00.0,3390,3390.0,0.0,0.0
2022-08-03T19:00:00.0,3324,3324.0,0.0,0.0
2022-08-03T20:00:00.0,3412,3386.282,25.718,25.718
2022-08-03T21:00:00.0,3436,3436.0,0.0,0.0
2022-08-03T22:00:00.0,3345,3345.0,0.0,0.0
2022-08-03T23:00:00.0,3363,3363.0,0.0,0.0
2022-08-04T00:00:00.0,3392,3392.0,0.0,0.0
2022-08-04T01:00:00.0,3393,3393.0,0.0,0.0
2022-08-04T02:00:00.0,3360,3360.0,0.0,0.0
2022-08-04T03:00:00.0,3439,3439.0,0.0,0.0
2022-08-04T04:00:00.0,3655,3655.0,0.0,0.0
2022-08-04T05:00:00.0,3727,3727.0,0.0,0.0
2022-08-04T06:00:00.0,3800,3800.0,0.0,0.0
2022-08-04T07:00:00.0,3951,3951.0,0.0,0.0
2022-08-04T08:00:00.0,3919,3919.0,0.0,0.0
2022-08-04T09:00:00.0,3776,3776.0,0.0,0.0
2022-08-04T10:00:00.0,4006,4006.0,0.0,0.0
2022-08-04T11:00:00.0,4002,4002.0,0.0,0.0
2022-08-04T12:00:00.0,4112,4112.0,0.0,0.0
2022-08-04T13:00:00.0,3717,3717.0,0.0,0.0
2022-08-04T14:00:00.0,3535,3535.0,0.0,0.0
2022-08-04T15:00:00.0,3633,3633.0,0.0,0.0
2022-08-04T16:00:00.0,3763,3763.0,0.0,0.0
2022-08-04T17:00:00.0,3690,3690.0,0.0,0.0
2022-08-04T18:00:00.0,3662,3662.0,0.0,0.0
2022-08-04T19:00:00.0,3659,3659.0,0.0,0.0
2022-08-04T20:00:00.0,3707,3681.282,25.718,25.718
2022-08-04T21:00:00.0,3575,3575.0,0.0,0.0
2022-08-04T22:00:00.0,3449,3449.0,0.0,0.0
2022-08-04T23:00:00.0,3392,3392.0,0.0,0.0
2022-08-05T00:00:00.0,3258,3258.0,0.0,0.0
2022-08-05T01:00:00.0,3191,3191.0,0.0,0.0
2022-08-05T02:00:00.0,3399,3399.0,0.0,0.0
2022-08-05T03:00:00.0,3513,3513.0,0.0,0.0
2022-08-05T04:00:00.0,3466,3466.0,0.0,0.0
2022-08-05T05:00:00.0,3565,3565.0,0.0,0.0
2022-08-05T06:00:00.0,3623,3623.0,0.0,0.0
2022-08-05T07:00:00.0,3663,3663.0,0.0,0.0
2022-08-05T08:00:00.0,3725,3725.0,0.0,0.0
2022-08-05T09:00:00.0,3623,3623.0,0.0,0.0
2022-08-05T10:00:00.0,3683,3683.0,0.0,0.0
2022-08-05T11:00:00.0,3650,3650.0,0.0,0.0
2022-08-05T12:00:00.0,3585,3585.0,0.0,0.0
2022-08-05T13:00:00.0,3548,3548.0,0.0,0.0
2022-08-05T14:00:00.0,3446,3446.0,0.0,0.0
2022-08-05T15:00:00.0,3478,3478.0,0.0,0.0
2022-08-05T16:00:00.0,3428,3428.0,0.0,0.0
2022-08-05T17:00:00.0,3367,3367.0,0.0,0.0
2022-08-05T18:00:00.0,3391,3391.0,0.0,0.0
2022-08-05T19:00:00.0,3232,3232.0,0.0,0.0
2022-08-05T20:00:00.0,3115,3115.0,0.0,0.0
2022-08-05T21:00:00.0,2799,2799.0,0.0,0.0
2022-08-05T22:00:00.0,2372,2372.0,0.0,0.0
2022-08-05T23:00:00.0,2217,2217.0,0.0,0.0
2022-08-06T00:00:00.0,2141,2115.282,25.718,25.718
2022-08-06T01:00:00.0,2075,2075.0,0.0,0.0
2022-08-06T02:00:00.0,2049,2049.0,0.0,0.0
2022-08-06T03:00:00.0,2051,2051.0,0.0,0.0
2022-08-06T04:00:00.0,2044,2044.0,0.0,0.0
2022-08-06T05:00:00.0,2073,2073.0,0.0,0.0
2022-08-06T06:00:00.0,2081,2081.0,0.0,0.0
2022-08-06T07:00:00.0,2110,2110.0,0.0,0.0
2022-08-06T08:00:00.0,2074,2074.0,0.0,0.0
2022-08-06T09:00:00.0,2085,2085.0,0.0,0.0
2022-08-06T10:00:00.0,2069,2069.0,0.0,0.0
2022-08-06T11:00:00.0,2095,2095.0,0.0,0.0
2022-08-06T12:00:00.0,2112,2112.0,0.0,0.0
2022-08-06T13:00:00.0,2078,2078.0,0.0,0.0
2022-08-06T14:00:00.0,2113,2113.0,0.0,0.0
2022-08-06T15:00:00.0,2137,2137.0,0.0,0.0
2022-08-06T16:00:00.0,2143,2143.0,0.0,0.0
2022-08-06T17:00:00.0,2181,2181.0,0.0,0.0
2022-08-06T18:00:00.0,2117,2117.0,0.0,0.0
2022-08-06T19:00:00.0,2145,2145.0,0.0,0.0
2022-08-06T20:00:00.0,2199,2199.0,0.0,0.0
2022-08-06T21:00:00.0,2469,2469.0,0.0,0.0
2022-08-06T22:00:00.0,2826,2826.0,0.0,0.0
2022-08-06T23:00:00.0,3175,3175.0,0.0,0.0
2022-08-07T00:00:00.0,3446,3420.282,25.718,25.718
2022-08-07T01:00:00.0,3589,3589.0,0.0,0.0
2022-08-07T02:00:00.0,3509,3509.0,0.0,0.0
2022-08-07T03:00:00.0,3505,3505.0,0.0,0.0
2022-08-07T04:00:00.0,3617,3617.0,0.0,0.0
2022-08-07T05:00:00.0,3667,3667.0,0.0,0.0
2022-08-07T06:00:00.0,3681,3681.0,0.0,0.0
2022-08-07T07:00:00.0,4092,4092.0,0.0,0.0
2022-08-07T08:00:00.0,4156,4156.0,0.0,0.0
2022-08-07T09:00:00.0,4244,4244.0,0.0,0.0
2022-08-07T10:00:00.0,4038,4038.0,0.0,0.0
2022-08-07T11:00:00.0,3912,3912.0,0.0,0.0
2022-08-07T12:00:00.0,3899,3899.0,0.0,0.0
2022-08-07T13:00:00.0,3806,3806.0,0.0,0.0
2022-08-07T14:00:00.0,3736,3736.0,0.0,0.0
2022-08-07T15:00:00.0,3697,3697.0,0.0,0.0
2022-08-07T16:00:00.0,3774,3774.0,0.0,0.0
2022-08-07T17:00:00.0,3647,3647.0,0.0,0.0
2022-08-07T18:00:00.0,3864,3864.0,0.0,0.0
2022-08-07T19:00:00.0,3565,3565.0,0.0,0.0
2022-08-07T20:00:00.0,2473,2447.282,25.718,25.718
2022-08-07T21:00:00.0,2724,2724.0,0.0,0.0
2022-08-07T22:00:00.0,3044,3044.0,0.0,0.0
2022-08-07T23:00:00.0,3116,3116.0,0.0,0.0
2022-08-08T00:00:00.0,3078,3078.0,0.0,0.0
2022-08-08T01:00:00.0,3176,3176.0,0.0,0.0
2022-08-08T02:00:00.0,3150,3150.0,0.0,0.0
2022-08-08T03:00:00.0,3234,3234.0,0.0,0.0
2022-08-08T04:00:00.0,3334,3334.0,0.0,0.0
2022-08-08T05:00:00.0,3625,3625.0,0.0,0.0
2022-08-08T06:00:00.0,3985,3985.0,0.0,0.0
2022-08-08T07:00:00.0,4194,4194.0,0.0,0.0
2022-08-08T08:00:00.0,4301,4301.0,0.0,0.0
2022-08-08T09:00:00.0,4251,4251.0,0.0,0.0
2022-08-08T10:00:00.0,4154,4154.0,0.0,0.0
2022-08-08T11:00:00.0,4195,4195.0,0.0,0.0
2022-08-08T12:00:00.0,3926,3926.0,0.0,0.0
2022-08-08T13:00:00.0,3766,3766.0,0.0,0.0
2022-08-08T14:00:00.0,3786,3786.0,0.0,0.0
2022-08-08T15:00:00.0,3962,3962.0,0.0,0.0
2022-08-08T16:00:00.0,3809,3809.0,0.0,0.0
2022-08-08T17:00:00.0,3731,3731.0,0.0,0.0
2022-08-08T18:00:00.0,3679,3679.0,0.0,0.0
2022-08-08T19:00:00.0,3708,3708.0,0.0,0.0
2022-08-08T20:00:00.0,3699,3673.282,25.718,25.718
2022-08-08T21:00:00.0,3710,3710.0,0.0,0.0
2022-08-08T22:00:00.0,3230,3230.0,0.0,0.0
2022-08-08T23:00:00.0,3179,3179.0,0.0,0.0
2022-08-09T00:00:00.0,3130,3130.0,0.0,0.0
2022-08-09T01:00:00.0,3282,3282.0,0.0,0.0
2022-08-09T02:00:00.0,3267,3267.0,0.0,0.0
2022-08-09T03:00:00.0,3239,3239.0,0.0,0.0
2022-08-09T04:00:00.0,3401,3401.0,0.0,0.0
2022-08-09T05:00:00.0,3754,3754.0,0.0,0.0
2022-08-09T06:00:00.0,4154,4154.0,0.0,0.0
2022-08-09T07:00:00.0,4262,4262.0,0.0,0.0
2022-08-09T08:00:00.0,4301,4301.0,0.0,0.0
2022-08-09T09:00:00.0,4291,4291.0,0.0,0.0
2022-08-09T10:00:00.0,4384,4384.0,0.0,0.0
2022-08-09T11:00:00.0,4368,4368.0,0.0,0.0
2022-08-09T12:00:00.0,4161,4161.0,0.0,0.0
2022-08-09T13:00:00.0,4035,4035.0,0.0,0.0
2022-08-09T14:00:00.0,3932,3932.0,0.0,0.0
2022-08-09T15:00:00.0,3991,3991.0,0.0,0.0
2022-08-09T16:00:00.0,3786,3786.0,0.0,0.0
2022-08-09T17:00:00.0,3792,3792.0,0.0,0.0
2022-08-09T18:00:00.0,3806,3806.0,0.0,0.0
2022-08-09T19:00:00.0,3789,3789.0,0.0,0.0
2022-08-09T20:00:00.0,3727,3701.282,25.718,25.718
2022-08-09T21:00:00.0,3517,3517.0,0.0,0.0
2022-08-09T22:00:00.0,3336,3336.0,0.0,0.0
2022-08-09T23:00:00.0,3278,3278.0,0.0,0.0
2022-08-10T00:00:00.0,3203,3203.0,0.0,0.0
2022-08-10T01:00:00.0,3361,3361.0,0.0,0.0
2022-08-10T02:00:00.0,3257,3257.0,0.0,0.0
2022-08-10T03:00:00.0,3280,3280.0,0.0,0.0
2022-08-10T04:00:00.0,3466,3466.0,0.0,0.0
2022-08-10T05:00:00.0,3750,3750.0,0.0,0.0
2022-08-10T06:00:00.0,4014,4014.0,0.0,0.0
2022-08-10T07:00:00.0,4216,4216.0,0.0,0.0
2022-08-10T08:00:00.0,4327,4327.0,0.0,0.0
2022-08-10T09:00:00.0,4238,4238.0,0.0,0.0
2022-08-10T10:00:00.0,4135,4135.0,0.0,0.0
2022-08-10T11:00:00.0,4157,4157.0,0.0,0.0
2022-08-10T12:00:00.0,3995,3995.0,0.0,0.0
2022-08-10T13:00:00.0,4020,4020.0,0.0,0.0
2022-08-10T14:00:00.0,3673,3673.0,0.0,0.0
2022-08-10T15:00:00.0,3817,3817.0,0.0,0.0
2022-08-10T16:00:00.0,3820,3820.0,0.0,0.0
2022-08-10T17:00:00.0,3902,3902.0,0.0,0.0
2022-08-10T18:00:00.0,3813,3813.0,0.0,0.0
2022-08-10T19:00:00.0,3877,3877.0,0.0,0.0
2022-08-10T20:00:00.0,3879,3853.282,25.718,25.718
2022-08-10T21:00:00.0,3663,3663.0,0.0,0.0
2022-08-10T22:00:00.0,3216,3216.0,0.0,0.0
2022-08-10T23:00:00.0,3081,3081.0,0.0,0.0
2022-08-11T00:00:00.0,3013,3013.0,0.0,0.0
2022-08-11T01:00:00.0,3007,3007.0,0.0,0.0
2022-08-11T02:00:00.0,3059,3059.0,0.0,0.0
2022-08-11T03:00:00.0,3032,3032.0,0.0,0.0
2022-08-11T04:00:00.0,3190,3190.0,0.0,0.0
2022-08-11T05:00:00.0,3690,3690.0,0.0,0.0
2022-08-11T06:00:00.0,4017,4017.0,0.0,0.0
2022-08-11T07:00:00.0,4127,4127.0,0.0,0.0
2022-08-11T08:00:00.0,3952,3952.0,0.0,0.0
2022-08-11T09:00:00.0,3818,3818.0,0.0,0.0
2022-08-11T10:00:00.0,3762,3762.0,0.0,0.0
2022-08-11T11:00:00.0,3831,3831.0,0.0,0.0
2022-08-11T12:00:00.0,3937,3937.0,0.0,0.0
2022-08-11T13:00:00.0,3722,3722.0,0.0,0.0
2022-08-11T14:00:00.0,3737,3737.0,0.0,0.0
2022-08-11T15:00:00.0,3702,3702.0,0.0,0.0
2022-08-11T16:00:00.0,3606,3606.0,0.0,0.0
2022-08-11T17:00:00.0,3487,3487.0,0.0,0.0
2022-08-11T18:00:00.0,3349,3349.0,0.0,0.0
2022-08-11T19:00:00.0,3375,3375.0,0.0,0.0
2022-08-11T20:00:00.0,3342,3316.282,25.718,25.718
2022-08-11T21:00:00.0,2981,2981.0,0.0,0.0
2022-08-11T22:00:00.0,2613,2613.0,0.0,0.0
2022-08-11T23:00:00.0,2643,2643.0,0.0,0.0
2022-08-12T00:00:00.0,2632,2632.0,0.0,0.0
2022-08-12T01:00:00.0,2585,2585.0,0.0,0.0
2022-08-12T02:00:00.0,2594,2594.0,0.0,0.0
2022-08-12T03:00:00.0,2656,2656.0,0.0,0.0
2022-08-12T04:00:00.0,2746,2746.0,0.0,0.0
2022-08-12T05:00:00.0,2793,2793.0,0.0,0.0
2022-08-12T06:00:00.0,2720,2720.0,0.0,0.0
2022-08-12T07:00:00.0,2650,2650.0,0.0,0.0
2022-08-12T08:00:00.0,2792,2792.0,0.0,0.0
2022-08-12T09:00:00.0,2882,2882.0,0.0,0.0
2022-08-12T10:00:00.0,2768,2768.0,0.0,0.0
2022-08-12T11:00:00.0,2782,2782.0,0.0,0.0
2022-08-12T12:00:00.0,2775,2775.0,0.0,0.0
2022-08-12T13:00:00.0,2783,2783.0,0.0,0.0
2022-08-12T14:00:00.0,2704,2704.0,0.0,0.0
2022-08-12T15:00:00.0,2643,2643.0,0.0,0.0
2022-08-12T16:00:00.0,2605,2605.0,0.0,0.0
2022-08-12T17:00:00.0,2496,2496.0,0.0,0.0
2022-08-12T18:00:00.0,2414,2414.0,0.0,0.0
2022-08-12T19:00:00.0,2389,2389.0,0.0,0.0
2022-08-12T20:00:00.0,2208,2208.0,0.0,0.0
2022-08-12T21:00:00.0,2096,2096.0,0.0,0.0
2022-08-12T22:00:00.0,2059,2059.0,0.0,0.0
2022-08-12T23:00:00.0,2061,2061.0,0.0,0.0
2022-08-13T00:00:00.0,2066,2040.282,25.718,25.718
2022-08-13T01:00:00.0,2037,2037.0,0.0,0.0
2022-08-13T02:00:00.0,2037,2037.0,0.0,0.0
2022-08-13T03:00:00.0,2027,2027.0,0.0,0.0
2022-08-13T04:00:00.0,2021,2021.0,0.0,0.0
2022-08-13T05:00:00.0,2045,2045.0,0.0,0.0
2022-08-13T06:00:00.0,2090,2090.0,0.0,0.0
2022-08-13T07:00:00.0,2133,2133.0,0.0,0.0
2022-08-13T08:00:00.0,2152,2152.0,0.0,0.0
2022-08-13T09:00:00.0,2178,2178.0,0.0,0.0
2022-08-13T10:00:00.0,2172,2172.0,0.0,0.0
2022-08-13T11:00:00.0,2158,2158.0,0.0,0.0
2022-08-13T12:00:00.0,2156,2156.0,0.0,0.0
2022-08-13T13:00:00.0,2144,2144.0,0.0,0.0
2022-08-13T14:00:00.0,2194,2194.0,0.0,0.0
2022-08-13T15:00:00.0,2210,2210.0,0.0,0.0
2022-08-13T16:00:00.0,2183,2183.0,0.0,0.0
2022-08-13T17:00:00.0,2200,2200.0,0.0,0.0
2022-08-13T18:00:00.0,2175,2175.0,0.0,0.0
2022-08-13T19:00:00.0,2176,2176.0,0.0,0.0
2022-08-13T20:00:00.0,2338,2338.0,0.0,0.0
2022-08-13T21:00:00.0,2675,2675.0,0.0,0.0
2022-08-13T22:00:00.0,3171,3171.0,0.0,0.0
2022-08-13T23:00:00.0,3362,3362.0,0.0,0.0
2022-08-14T00:00:00.0,3388,3362.282,25.718,25.718
2022-08-14T01:00:00.0,3660,3660.0,0.0,0.0
2022-08-14T02:00:00.0,3563,3563.0,0.0,0.0
2022-08-14T03:00:00.0,3584,3584.0,0.0,0.0
2022-08-14T04:00:00.0,3569,3569.0,0.0,0.0
2022-08-14T05:00:00.0,3722,3722.0,0.0,0.0
2022-08-14T06:00:00.0,3946,3946.0,0.0,0.0
2022-08-14T07:00:00.0,3980,3980.0,0.0,0.0
2022-08-14T08:00:00.0,4176,4176.0,0.0,0.0
2022-08-14T09:00:00.0,4240,4240.0,0.0,0.0
2022-08-14T10:00:00.0,4285,4285.0,0.0,0.0
2022-08-14T11:00:00.0,4102,4102.0,0.0,0.0
2022-08-14T12:00:00.0,4134,4134.0,0.0,0.0
2022-08-14T13:00:00.0,3922,3922.0,0.0,0.0
2022-08-14T14:00:00.0,3835,3835.0,0.0,0.0
2022-08-14T15:00:00.0,3876,3876.0,0.0,0.0
2022-08-14T16:00:00.0,3590,3590.0,0.0,0.0
2022-08-14T17:00:00.0,3466,3466.0,0.0,0.0
2022-08-14T18:00:00.0,3524,3524.0,0.0,0.0
2022-08-14T19:00:00.0,3594,3594.0,0.0,0.0
2022-08-14T20:00:00.0,3815,3789.282,25.718,25.718
2022-08-14T21:00:00.0,3564,3564.0,0.0,0.0
2022-08-14T22:00:00.0,3213,3213.0,0.0,0.0
2022-08-14T23:00:00.0,3223,3223.0,0.0,0.0
2022-08-15T00:00:00.0,3195,3195.0,0.0,0.0
2022-08-15T01:00:00.0,3161,3161.0,0.0,0.0
2022-08-15T02:00:00.0,3222,3222.0,0.0,0.0
2022-08-15T03:00:00.0,3330,3330.0,0.0,0.0
2022-08-15T04:00:00.0,3341,3341.0,0.0,0.0
2022-08-15T05:00:00.0,3553,3553.0,0.0,0.0
2022-08-15T06:00:00.0,4001,4001.0,0.0,0.0
2022-08-15T07:00:00.0,4029,4029.0,0.0,0.0
2022-08-15T08:00:00.0,4135,4135.0,0.0,0.0
2022-08-15T09:00:00.0,4179,4179.0,0.0,0.0
2022-08-15T10:00:00.0,4083,4083.0,0.0,0.0
2022-08-15T11:00:00.0,4118,4118.0,0.0,0.0
2022-08-15T12:00:00.0,4022,4022.0,0.0,0.0
2022-08-15T13:00:00.0,3971,3971.0,0.0,0.0
2022-08-15T14:00:00.0,3798,3798.0,0.0,0.0
2022-08-15T15:00:00.0,3902,3902.0,0.0,0.0
2022-08-15T16:00:00.0,3784,3784.0,0.0,0.0
2022-08-15T17:00:00.0,3923,3923.0,0.0,0.0
2022-08-15T18:00:00.0,3829,3829.0,0.0,0.0
2022-08-15T19:00:00.0,3808,3808.0,0.0,0.0
2022-08-15T20:00:00.0,3716,3690.282,25.718,25.718
2022-08-15T21:00:00.0,3480,3480.0,0.0,0.0
2022-08-15T22:00:00.0,3312,3312.0,0.0,0.0
2022-08-15T23:00:00.0,3361,3361.0,0.0,0.0
2022-08-16T00:00:00.0,3394,3394.0,0.0,0.0
2022-08-16T01:00:00.0,3269,3269.0,0.0,0.0
2022-08-16T02:00:00.0,3228,3228.0,0.0,0.0
2022-08-16T03:00:00.0,3302,3302.0,0.0,0.0
2022-08-16T04:00:00.0,3416,3416.0,0.0,0.0
2022-08-16T05:00:00.0,3814,3814.0,0.0,0.0
2022-08-16T06:00:00.0,3890,3890.0,0.0,0.0
2022-08-16T07:00:00.0,3966,3966.0,0.0,0.0
2022-08-16T08:00:00.0,4171,4171.0,0.0,0.0
2022-08-16T09:00:00.0,4208,4208.0,0.0,0.0
2022-08-16T10:00:00.0,3998,3998.0,0.0,0.0
2022-08-16T11:00:00.0,3814,3814.0,0.0,0.0
2022-08-16T12:00:00.0,3778,3778.0,0.0,0.0
2022-08-16T13:00:00.0,3707,3707.0,0.0,0.0
2022-08-16T14:00:00.0,3700,3700.0,0.0,0.0
2022-08-16T15:00:00.0,3740,3740.0,0.0,0.0
2022-08-16T16:00:00.0,3618,3618.0,0.0,0.0
2022-08-16T17:00:00.0,3703,3703.0,0.0,0.0
2022-08-16T18:00:00.0,3651,3651.0,0.0,0.0
2022-08-16T19:00:00.0,3630,3630.0,0.0,0.0
2022-08-16T20:00:00.0,3720,3694.282,25.718,25.718
2022-08-16T21:00:00.0,3628,3628.0,0.0,0.0
2022-08-16T22:00:00.0,3400,3400.0,0.0,0.0
2022-08-16T23:00:00.0,3511,3511.0,0.0,0.0
2022-08-17T00:00:00.0,3381,3381.0,0.0,0.0
2022-08-17T01:00:00.0,3183,3183.0,0.0,0.0
2022-08-17T02:00:00.0,3208,3208.0,0.0,0.0
2022-08-17T03:00:00.0,3254,3254.0,0.0,0.0
2022-08-17T04:00:00.0,3398,3398.0,0.0,0.0
2022-08-17T05:00:00.0,3748,3748.0,0.0,0.0
2022-08-17T06:00:00.0,3822,3822.0,0.0,0.0
2022-08-17T07:00:00.0,3993,3993.0,0.0,0.0
2022-08-17T08:00:00.0,3958,3958.0,0.0,0.0
2022-08-17T09:00:00.0,4020,4020.0,0.0,0.0
2022-08-17T10:00:00.0,3913,3913.0,0.0,0.0
2022-08-17T11:00:00.0,3925,3925.0,0.0,0.0
2022-08-17T12:00:00.0,3976,3976.0,0.0,0.0
2022-08-17T13:00:00.0,3869,3869.0,0.0,0.0
2022-08-17T14:00:00.0,3813,3813.0,0.0,0.0
2022-08-17T15:00:00.0,3769,3769.0,0.0,0.0
2022-08-17T16:00:00.0,3869,3869.0,0.0,0.0
2022-08-17T17:00:00.0,3862,3862.0,0.0,0.0
2022-08-17T18:00:00.0,3779,3779.0,0.0,0.0
2022-08-17T19:00:00.0,3834,3834.0,0.0,0.0
2022-08-17T20:00:00.0,3697,3671.282,25.718,25.718
2022-08-17T21:00:00.0,3417,3417.0,0.0,0.0
2022-08-17T22:00:00.0,3333,3333.0,0.0,0.0
2022-08-17T23:00:00.0,3405,3405.0,0.0,0.0
2022-08-18T00:00:00.0,3375,3375.0,0.0,0.0
2022-08-18T01:00:00.0,3273,3273.0,0.0,0.0
2022-08-18T02:00:00.0,3212,3212.0,0.0,0.0
2022-08-18T03:00:00.0,3456,3456.0,0.0,0.0
2022-08-18T04:00:00.0,3520,3520.0,0.0,0.0
2022-08-18T05:00:00.0,3808,3808.0,0.0,0.0
2022-08-18T06:00:00.0,3872,3872.0,0.0,0.0
2022-08-18T07:00:00.0,4029,4029.0,0.0,0.0
2022-08-18T08:00:00.0,3995,3995.0,0.0,0.0
2022-08-18T09:00:00.0,4054,4054.0,0.0,0.0
2022-08-18T10:00:00.0,4028,4028.0,0.0,0.0
2022-08-18T11:00:00.0,4109,4109.0,0.0,0.0
2022-08-18T12:00:00.0,4072,4072.0,0.0,0.0
2022-08-18T13:00:00.0,3926,3926.0,0.0,0.0
2022-08-18T14:00:00.0,3715,3715.0,0.0,0.0
2022-08-18T15:00:00.0,3655,3655.0,0.0,0.0
2022-08-18T16:00:00.0,3283,3283.0,0.0,0.0
2022-08-18T17:00:00.0,3269,3269.0,0.0,0.0
2022-08-18T18:00:00.0,3235,3235.0,0.0,0.0
